,A,B,C,D
2000-11-24,-5.423909921809159,-13.517041088655626,-16.670266851363554,-6.311754033727812
2000-11-25,-7.711212549511966,-12.33857152527791,-18.056635121864428,-5.570407487449051
2000-11-26,-8.723216908244453,-13.19757875201449,-17.620241712893854,-6.11818798092253
2000-11-27,-8.404155947543446,-13.65553193390163,-15.912585929818466,-5.331074245112905
2000-11-28,-8.886352553692449,-14.330152781559773,-15.33991784619388,-3.407136695658995
2000-11-29,-8.89102026907441,-16.138481267530157,-17.734739152009595,-4.634559473382012
2000-11-30,-10.561695496786122,-17.21738533136525,-17.8443410150573,-4.911237633469975
2000-12-01,-10.036318084721302,-16.333188037872606,-18.38077758213976,-5.73181430949087
2000-12-02,-11.431626718000647,-15.151279380631204,-18.233067781116247,-5.9089787267675
2000-12-03,-13.019255794077088,-15.952195980922806,-18.019499806868502,-7.753278227656928
2000-12-04,-12.943467080793535,-15.05672382422057,-16.805937876309798,-7.849042806027996
2000-12-05,-12.116525268693037,-14.61199112852192,-16.868828953448606,-6.752417824684464
2000-12-06,-12.160054097130498,-15.721051218178822,-15.334867727001628,-6.001799402730684
2000-12-07,-13.115007078751695,-15.246452429348468,-14.079694581860414,-5.578866259788044
2000-12-08,-14.01749422154849,-14.784493339405833,-14.05954646938721,-4.510822814659624
2000-12-09,-13.88483092823274,-14.714250406280131,-14.911604258115695,-3.6079308557303564
2000-12-10,-13.196371825959982,-15.211065492071638,-12.115818114983872,-4.092277046415443
2000-12-11,-12.80321249255437,-15.70165065117649,-12.757378549804619,-3.5497005319174924
2000-12-12,-13.939295297824327,-16.21162050504969,-14.336860079688858,-4.336307568196368
2000-12-13,-13.335829226465338,-14.14714536798357,-13.513424715807588,-4.594682000984099
2000-12-14,-13.077763458987292,-14.36087519877441,-12.133537634322465,-3.8456571496090266
2000-12-15,-13.19040328949853,-15.276784888226848,-12.174409328051883,-4.863779440178748
2000-12-16,-12.969714299989048,-17.468478545480504,-12.423142829588956,-3.516066941322295
2000-12-17,-13.276864894031197,-17.107883567012884,-12.82352839093046,-4.9001741704255295
2000-12-18,-12.609238204497279,-16.009164292711915,-13.777377126628993,-7.629864320359636
2000-12-19,-12.64155387630497,-16.389649529340325,-13.266800403591418,-6.245956796251204
2000-12-20,-12.56824553030479,-15.413023152953993,-12.923378857388764,-5.53758830195974
2000-12-21,-14.27874040577686,-16.554243234329213,-13.241253868316466,-5.637004846937803
2000-12-22,-13.318021210009423,-16.18742582106787,-13.04941247461467,-4.827687289989145
2000-12-23,-15.536305447960018,-17.223842671379785,-13.519233069590278,-5.398721257069673
2000-12-24,-16.485596484527953,-14.972254408210874,-12.1865505997414,-5.746958438098512
2000-12-25,-15.878952833466,-13.877013972321762,-10.99906372944156,-6.694832593066263
2000-12-26,-16.120162693883263,-12.870424983471757,-9.634351418787528,-7.79799124134261
2000-12-27,-16.85890801421171,-12.271136698054042,-8.967985063219418,-8.499106182373385
2000-12-28,-15.285175322291881,-11.990756992396046,-9.682511161509177,-9.758620907624577
2000-12-29,-15.073970237074954,-10.39849753738471,-9.299775114777011,-8.633225026852234
2000-12-30,-15.136005806625608,-9.072385537335979,-9.862113095672914,-6.90106316053965
2000-12-31,-15.553940618303246,-8.261485891009425,-8.677513664941813,-5.906216260817968
2001-01-01,-15.153434739522138,-7.4077071639238365,-7.969951379643474,-6.607053782864267
2001-01-02,-13.951877330371481,-8.380906365064394,-7.278097262889389,-5.356002978746583
2001-01-03,-13.958458936573505,-8.852990194616428,-7.047824468164277,-5.944606606148913
2001-01-04,-14.22432455628228,-8.257022054211152,-6.141124140874113,-6.2558048762564376
2001-01-05,-13.721648609296047,-8.241848479282464,-4.884324848695055,-5.37711234770515
2001-01-06,-14.916697726167289,-7.8294584974373675,-5.2853566313282405,-3.9039835567189733
2001-01-07,-17.535603363743697,-7.000039623789911,-3.661882074846925,-3.663147377548477
2001-01-08,-18.33874389759738,-6.79207055826354,-1.4018931352855115,-2.7775016806007606
2001-01-09,-18.649848212990417,-5.47832961736,-1.3626992374428966,-3.374507533641538
2001-01-10,-17.343588525556672,-5.742921112109884,-1.9402335656888083,-4.471177978181968
2001-01-11,-17.113197057137935,-5.285013929410024,0.42419313579523177,-4.124169332998792
2001-01-12,-18.106041693175463,-5.798652676209468,-0.1367977751822368,-4.0271536391963325
2001-01-13,-17.63276360637591,-9.170693759485111,-0.7997664545793954,-3.0349605335027996
2001-01-14,-18.760426482684437,-8.235717251328703,-1.82903761585174,-3.864425972519735
2001-01-15,-17.707547306752303,-9.373055669848506,-2.0167909282575316,-1.318714266211808
2001-01-16,-18.444179698131972,-9.408225838735962,-0.5267108061241053,-1.6816873332975142
2001-01-17,-18.260150356597887,-9.823970676407686,1.0083443980840983,-1.1258013775547906
2001-01-18,-17.697267149702974,-10.657860855925643,2.567150427953771,-2.016676259082097
2001-01-19,-17.949491442831675,-11.07995006836167,3.492687796883906,-3.826542512066231
2001-01-20,-18.03329263492839,-9.724698574320836,5.240713560873935,-2.798156933596918
2001-01-21,-16.62332530676773,-8.471949465414108,4.984951973573516,-3.1907510928234064
2001-01-22,-16.21545420170835,-8.178707859999706,5.176194489248305,-2.454473873023381
2001-01-23,-16.321584138657126,-7.692446595001191,6.500264613527945,-2.533242064827914
2001-01-24,-14.80881577307223,-6.2778547770323465,3.8553649642609855,-4.252444009542192
2001-01-25,-15.944748965484822,-7.630944846302151,4.510194084132587,-7.3476167833072346
2001-01-26,-14.515265460572607,-8.026847626331973,3.998177144116005,-6.323295952574662
2001-01-27,-13.891418902403075,-7.58185517460363,3.2523993517252725,-7.111414058410151
2001-01-28,-13.55768313565679,-7.596893540416065,3.3463064538116747,-7.669061487779686
2001-01-29,-12.868030279779804,-7.794432610694799,4.00010184950917,-7.464739101071501
2001-01-30,-13.225273818797543,-8.0351013275691,3.3164284461153004,-7.975992249784866
2001-01-31,-12.282459884232852,-8.895244158597198,4.810755282065849,-6.91195640356241
2001-02-01,-12.124686248237712,-8.319972654439876,4.717641575189117,-7.977865595724655
2001-02-02,-11.178234762040697,-7.801286545629702,5.242409626024342,-8.997589819838714
2001-02-03,-10.558831957349716,-5.537123422001988,5.969988999152994,-8.742049800709246
2001-02-04,-11.240604089904098,-6.361658985858356,6.131894184839366,-8.117347772798507
2001-02-05,-13.723015013326389,-6.401836807601413,4.751050284919606,-6.659860891801867
2001-02-06,-13.634451195451687,-6.971764314514944,4.670741521382217,-8.18388054424716
2001-02-07,-14.735053934121728,-6.585987332858754,5.0357997699576424,-8.920869861543986
2001-02-08,-16.469235672603304,-6.459177548070682,4.8945285962063485,-10.474759493843946
2001-02-09,-15.540832676671286,-5.741476433374067,5.1491820230236724,-10.889031649966068
2001-02-10,-16.704480020397234,-6.682491226361337,6.273449299615665,-12.053855643290984
2001-02-11,-16.44216967026483,-6.792640189454538,5.641692460878198,-12.092694549818978
2001-02-12,-16.91303416768858,-6.0700620302788835,3.3511728513162318,-10.190214713478035
2001-02-13,-18.258293569120053,-6.335271256575587,2.9547210413385283,-8.754762024554461
2001-02-14,-18.852207617986107,-6.527287885236874,2.13550586400521,-8.300520827958453
2001-02-15,-18.95417582207802,-6.466055932729913,0.7843502522661256,-6.332634488053044
2001-02-16,-18.96077513423653,-6.97493557412697,1.004253911922024,-5.912710421491331
2001-02-17,-18.811269759646176,-7.446757110013016,1.4849710190354406,-4.940920534407193
2001-02-18,-18.381310208476393,-7.856033188933999,1.3568695049671842,-4.742363351322779
2001-02-19,-18.424153846454335,-7.437458162444947,0.7738191603949686,-4.288651037912756
2001-02-20,-17.318404212544287,-7.112998838043298,0.26503202122791913,-2.7566159974389004
2001-02-21,-17.987424345524552,-6.174647819760537,0.589564140736689,-3.8425828605198022
2001-02-22,-19.27094726379583,-7.710192125127467,0.6606326544332357,-4.901444168873983
2001-02-23,-18.573073531357906,-9.503596841325258,-0.046660946160938854,-5.128213739212716
2001-02-24,-18.499494741808917,-10.975076582652353,-0.44423531087256285,-5.900219724543791
2001-02-25,-17.407666340121526,-11.078280056941566,-1.5466597583343975,-5.667224183338987
2001-02-26,-15.566420843997836,-10.108154459077731,-2.2544214236696813,-6.383070078619879
2001-02-27,-14.85006275643882,-11.570791797519329,-1.5890215797151541,-7.06106623330736
2001-02-28,-14.984231969289967,-9.579065351123717,-4.755684796855177,-7.485995930085456
2001-03-01,-15.543916654367566,-9.161058932288991,-6.738356054021782,-6.650879208788367
2001-03-02,-15.183447987433738,-9.022430536294458,-6.329532386976714,-6.623167638170687
2001-03-03,-15.286462688870255,-7.550096875633658,-7.154035982759455,-7.064360913857982
2001-03-04,-16.562716735568564,-6.0822027543924335,-7.874715767791058,-5.219498784087567
2001-03-05,-18.211430424957978,-5.108074615012985,-8.730966018761517,-4.807569794260187
2001-03-06,-17.495594574687782,-5.290476392903759,-7.526438352647306,-5.128960387781788
2001-03-07,-18.685561738529287,-3.5822552038041477,-6.100423369645463,-4.250863433502509
2001-03-08,-19.378129598654564,-3.106782906713657,-5.794378924635239,-2.3280260414599727
2001-03-09,-20.91901678285849,-1.4957019134167095,-6.653192952611305,-1.284457304064819
2001-03-10,-21.398790951757697,-0.7103685588552967,-7.218736302812516,-1.0502179708696073
2001-03-11,-20.615746825601985,-0.6345322114691822,-8.512221177601349,-1.3658601157492813
2001-03-12,-19.94167117318605,-0.6117754796750171,-7.954259251700522,-0.39524670364436454
2001-03-13,-20.22845582286446,-1.1002161633202108,-6.7995589285907805,-0.8156621488452899
2001-03-14,-20.551839844456715,-0.569644311463395,-7.1224736822834265,-1.9595103220937826
2001-03-15,-20.229732186441094,-0.6142911551845681,-7.7242023200066985,-2.911547913607847
2001-03-16,-19.14960574428658,-0.7988211802295607,-7.957204907677664,-2.7140171861194697
2001-03-17,-19.506995600243556,-0.47875674591334433,-8.230164381351356,-4.1256865897889865
2001-03-18,-19.249057619539542,-1.048809199348525,-9.519017505360836,-4.952347900126941
2001-03-19,-19.875188333700464,-0.20741879809707464,-9.375564157560508,-4.578009826507865
2001-03-20,-18.33695261724364,0.075453266634673,-9.187754573572139,-5.733737341823947
2001-03-21,-19.06373930562214,-0.2130294036137685,-9.172035026724323,-4.817425729362528
2001-03-22,-18.94275919029549,0.8542715566071075,-8.572526927499512,-5.7651434275604085
2001-03-23,-19.85677452193189,1.0077373148598336,-9.801839927926377,-4.226278969432022
2001-03-24,-18.403324564015442,0.6251857175897484,-10.742882017646146,-4.103258762504666
2001-03-25,-18.79389531195246,2.5594331405888395,-10.461641723109043,-4.14472364068791
2001-03-26,-18.835696478613087,0.7147749200682576,-9.995001401185304,-3.262909300952349
2001-03-27,-19.366615040357754,1.0488061218922362,-8.521929432395192,-4.928914975444666
2001-03-28,-19.653998143746087,1.6036298495315293,-7.836400670091238,-4.809715425581229
2001-03-29,-19.707590017304664,3.152739969102251,-8.220511873057484,-5.734753562677973
2001-03-30,-18.85214067644949,0.8901997376863191,-8.231501866977174,-3.81565386752239
2001-03-31,-23.282013876110295,1.9273534210476144,-8.727023755326886,-3.0539708292347942
2001-04-01,-23.649418828672367,2.091143651657762,-8.982029099472692,-3.4239105251113915
2001-04-02,-23.364208923286256,2.470210209640728,-8.462819562335287,-5.676285925393473
2001-04-03,-22.000718953894925,3.1513251506659103,-7.21912261743693,-5.12240966078838
2001-04-04,-22.053371813442247,3.887569060585971,-5.083739570540681,-5.8231296895839595
2001-04-05,-22.02289160157243,3.1213859711608176,-5.910565892987483,-6.244201125407837
2001-04-06,-23.26833671817729,1.8377170364064082,-6.601719391979629,-6.2825533759141265
2001-04-07,-24.695643109418988,0.7339005740055071,-5.723464144706668,-7.887677541046648
2001-04-08,-24.197426309786838,0.3859044870813774,-6.793127315408394,-8.336366027640013
2001-04-09,-24.014767445567077,-1.128326678234667,-8.270794793863752,-8.697780788265021
2001-04-10,-24.803892533412675,-0.18274040057626229,-7.612793833461105,-9.063012511135142
2001-04-11,-25.22678400689001,-0.09351205938476745,-7.565791647297415,-9.50594737587212
2001-04-12,-24.48182767366818,-0.976345437646143,-6.0954264824094615,-8.919854984138764
2001-04-13,-25.336448388948277,-0.02326612829658936,-7.672314941824711,-8.93334718096359
2001-04-14,-24.863562778827053,0.9383716890983945,-9.325924338856657,-7.93614373257256
2001-04-15,-25.34797851268064,0.6029466177535356,-9.91969410025805,-9.535653747634708
2001-04-16,-25.16850662765233,1.6538007327716886,-11.192488819870661,-9.939589904294726
2001-04-17,-24.432893406429304,1.9170192431905855,-11.013691185392144,-10.478997487369453
2001-04-18,-25.20972143933004,1.3688465554882367,-12.629746917428683,-11.853152389388008
2001-04-19,-23.999087311369074,0.8159173560631601,-12.861190124969717,-13.516476297985767
2001-04-20,-23.172875748252835,2.068717550558624,-11.973700908282522,-13.371159996884932
2001-04-21,-21.666182183931518,2.4059439019142883,-13.3258101968362,-13.917681960998264
2001-04-22,-22.18007772277357,3.7601450871096933,-14.252997814995062,-13.768258989534862
2001-04-23,-19.026439384956177,5.063432886645426,-12.958874663321753,-12.8254534599099
2001-04-24,-20.846868434640342,6.537838291119929,-11.739803257682174,-12.26045050555912
2001-04-25,-20.917802081986608,6.129548669381961,-12.097828837460842,-15.017048301506303
2001-04-26,-20.73288755323262,5.580894170420986,-10.26134723827581,-16.84466857250016
2001-04-27,-20.808381312219662,5.695222147365622,-11.755858617923831,-16.365150842868456
2001-04-28,-19.55455751076449,5.779879965314192,-11.495039204897761,-15.629636640338154
2001-04-29,-18.97866777643899,6.522693620694681,-11.75769754106217,-14.99851334397035
2001-04-30,-20.022750605732,7.53073866423955,-10.508380913462876,-17.54607744662174
2001-05-01,-18.396424891748655,8.565319274458364,-10.067249602137988,-17.671347411097546
2001-05-02,-18.962378159739643,7.609129015786803,-10.605294243965675,-17.75661372506914
2001-05-03,-19.616540099286155,7.394068846877213,-9.922461066053275,-16.837088541360473
2001-05-04,-21.9037359784031,7.675369989098223,-9.245690220251541,-18.424394457607086
2001-05-05,-22.306959688718536,8.084139752541072,-9.661627704496633,-18.00625952583337
2001-05-06,-22.910931045269642,7.489415666882494,-8.808105362091487,-16.970459684187
2001-05-07,-21.34370220326958,8.010296371543376,-8.412636839777184,-17.256789219224856
2001-05-08,-21.257892236013436,7.019801262651155,-9.27734321327008,-18.096973980660973
2001-05-09,-21.646834078041703,7.317148585432391,-9.103582636669271,-18.7054620314535
2001-05-10,-20.584459781081108,4.726324314710841,-9.562274691249922,-18.95066252313939
2001-05-11,-21.013206673596827,4.365782705609146,-12.047162646431875,-18.901243108414004
2001-05-12,-20.923797459578005,4.062548030815025,-11.531281403522932,-19.773877189923176
2001-05-13,-21.059064204058416,4.408739210484739,-10.926772278873683,-19.97132537139762
2001-05-14,-20.967711098811325,4.203002529049482,-11.643576043976577,-19.601761944573706
2001-05-15,-21.2531366929039,4.7272154595577955,-11.26839012134586,-19.795327942819252
2001-05-16,-22.60191456487899,5.236124414436936,-10.427774493841572,-19.173584176781787
2001-05-17,-22.51698853166941,5.06054413419305,-9.16557156913192,-19.60822095943849
2001-05-18,-23.244065277841514,4.137731390264824,-10.438262720376331,-18.959004939350308
2001-05-19,-23.963433682838694,5.959524543260457,-11.169493324530503,-19.582837849130943
2001-05-20,-23.27467248409617,6.608735910765372,-12.003789288896115,-17.965250794231572
2001-05-21,-21.146400267679876,7.607664263808542,-13.657053108546354,-18.68833038681638
2001-05-22,-20.340956148781956,8.3467322687606,-15.39635554369397,-17.303754242980578
2001-05-23,-20.144948882753518,7.536192622638271,-16.044643698513156,-17.100761897378007
2001-05-24,-19.358178367363767,6.671321992098207,-15.397068281826366,-17.715371452972562
2001-05-25,-20.527738594982118,6.513081345322164,-15.776438844557674,-16.75071581666269
2001-05-26,-20.83950037219615,6.190587900404994,-14.144764757493485,-17.733629627828964
2001-05-27,-19.658077949299333,6.478587143530892,-13.19776553540752,-18.259370498217777
2001-05-28,-20.93457131098494,7.702701813260026,-13.65896232182029,-18.912254653069
2001-05-29,-20.012798201085545,8.07242720831388,-14.306075829181147,-19.63640912697534
2001-05-30,-20.92921199154423,7.896058180272949,-14.462241107035101,-20.34364652667357
2001-05-31,-20.879979233795495,8.523829867271546,-15.452632722607184,-18.448585895044054
2001-06-01,-20.344715440649427,8.033118743991169,-15.551675577022564,-17.540331693930494
2001-06-02,-22.119122035873414,7.8672154486788495,-18.115347732884235,-17.861254442384542
2001-06-03,-23.619995279223957,5.850477570059514,-18.07112117314098,-16.872545101005603
2001-06-04,-23.60977978951296,4.057128612904744,-18.29951665971276,-15.941488651044505
2001-06-05,-25.941814301640505,3.706292409639882,-19.231902128676392,-16.5198738037091
2001-06-06,-28.156962022029084,4.582052059274352,-18.38085977977506,-16.349683809489832
2001-06-07,-28.27782537008555,4.587430311279571,-18.00106834155887,-16.62243350295403
2001-06-08,-27.82111760363217,3.236388974631252,-18.56183205706366,-16.912966898463424
2001-06-09,-26.742299706539463,4.059368098321224,-17.989142436745716,-15.822205749075362
2001-06-10,-25.587609881177144,4.500434495398788,-16.80937264927292,-14.744536379386034
2001-06-11,-26.43884651166182,2.103653916647807,-17.21002410903769,-13.582205802172359
2001-06-12,-24.914352865447356,1.7128998053167286,-16.08405502643883,-13.61502212737456
2001-06-13,-23.775363832891184,-0.11450552678005832,-17.370128116586177,-14.519978942753232
2001-06-14,-22.370123325675497,1.061245785608231,-19.50237201176207,-16.071962772117114
2001-06-15,-21.641813430025266,0.20960101192614,-19.880306689275457,-17.00448753813131
2001-06-16,-21.00343005709239,0.6081663095321677,-19.331330175504576,-18.601909942953238
2001-06-17,-21.482719946620055,0.49809913419156004,-19.006070719766996,-18.80265739836224
2001-06-18,-20.295720278560708,-0.02629410598078974,-19.98350824315477,-19.50112956516636
2001-06-19,-21.203143110904495,0.742024665871091,-20.49746923447224,-19.61959616175819
2001-06-20,-21.692072249906076,1.2746069984785895,-20.88425051242265,-19.175625936053603
2001-06-21,-20.825183030757316,1.1084443470380267,-20.775442004630165,-19.07057400213019
2001-06-22,-20.296550591405804,0.9456500404714614,-20.108365304354628,-19.732363542757962
2001-06-23,-20.797225598808634,0.03864660757727578,-19.732293410812936,-19.75024165161407
2001-06-24,-20.505585281338536,-1.2411693710999998,-22.45727351949109,-18.97067333962779
2001-06-25,-20.43427251130236,-1.4967004502460246,-21.730670992492506,-18.03567521382101
2001-06-26,-19.829340029066408,-1.3199102909850373,-23.506005152422944,-17.32646536597566
2001-06-27,-19.89340699657921,-1.2564260320046616,-22.87747961292169,-19.040476586103697
2001-06-28,-18.89577167473858,-2.416028778615016,-24.260027495819642,-18.25442255361449
2001-06-29,-18.485022588339852,-3.6162668875106103,-23.623002983293496,-18.793469986235348
2001-06-30,-19.63095562732763,-3.4835453463182158,-26.109519982309227,-18.01014869459418
2001-07-01,-20.352245046849543,-3.2912029288393096,-25.625578022369137,-17.192574220151986
2001-07-02,-21.664112807781382,-2.8720794631466067,-25.15618138139163,-14.823980538097631
2001-07-03,-21.824302189411046,-3.2609078023901255,-24.840882767897885,-15.211938270720646
2001-07-04,-20.635859692844,-4.117673377147616,-22.629092590519097,-17.602257055982683
2001-07-05,-22.30113463471332,-4.425470151151801,-24.19131317336432,-16.711188507670172
2001-07-06,-23.571114399635803,-4.4367067946908785,-23.427335593335343,-18.311581744001565
2001-07-07,-23.568096515331256,-4.437881117137728,-23.54007579266054,-17.62763113382038
2001-07-08,-24.207491138347056,-3.5830489076949252,-23.49976309372165,-19.303307394337363
2001-07-09,-24.59959362877803,-2.6628639941661305,-24.1868277792526,-19.419048475887422
2001-07-10,-24.92385341130864,-3.624377640800544,-24.389047679870412,-19.486062628050263
2001-07-11,-24.74061534623474,-5.90156839282542,-23.271669609288775,-18.092558760241438
2001-07-12,-23.659416252289315,-7.38590500972708,-23.463145386080363,-16.993233077871842
2001-07-13,-24.38701298776335,-7.301667097446309,-24.16034490103419,-14.674606299783889
2001-07-14,-24.57233570450886,-7.041971429521096,-25.434079772018357,-15.49272437991136
2001-07-15,-25.217011590143844,-7.443035666244311,-26.247307276896407,-16.648178379972542
2001-07-16,-25.657243657456256,-4.867708753127323,-26.702765324112757,-15.73409571420779
2001-07-17,-24.839106100921438,-4.488012455352361,-27.082002926660337,-15.371402770584362
2001-07-18,-22.625044831462056,-4.936625076791554,-27.159192799419493,-14.836663738031058
2001-07-19,-23.281161854661704,-4.958993109761855,-28.43211220142867,-14.084925996103433
2001-07-20,-23.52408324345529,-3.6559849787107526,-28.528918900642246,-12.962865493459445
2001-07-21,-22.076720402502033,-3.0910084242539497,-29.798573243933493,-11.421732464103037
2001-07-22,-22.357910774967838,-1.8970726511587455,-31.540561479129085,-10.172791592598545
2001-07-23,-22.263833128259826,-2.3354289373449766,-31.48521934834181,-11.596775854779214
2001-07-24,-22.42382671127375,-2.0669339896463503,-32.22883480503255,-13.187243455179704
2001-07-25,-21.87516642952506,-0.9408470536321236,-34.27336114562692,-12.613892407138632
2001-07-26,-20.098788132771944,-0.5582762106856518,-32.47557602260512,-11.92428833713258
2001-07-27,-20.74827121606326,-1.650950838678829,-33.32649939912597,-12.32174841740454
2001-07-28,-20.89872630520505,-2.143094343366392,-34.93441894487773,-11.475752158627522
2001-07-29,-20.086654003567077,-1.5298466467391263,-35.14566640421197,-13.069482633691345
2001-07-30,-19.20945143570533,-1.3197426990573222,-34.9938071204926,-12.54211541975622
2001-07-31,-20.286625088397606,-1.0882172139369894,-35.733197012611534,-13.84519247870264
2001-08-01,-19.55537614320652,-0.6063664734815987,-35.61014828136388,-13.874970044998527
2001-08-02,-20.050905555970928,-1.608510520470885,-35.31027859083079,-13.372563961028167
2001-08-03,-20.704525779636292,-2.6734663841155815,-35.37916706364697,-13.111119976147474
2001-08-04,-21.682139546815,-3.171968829304603,-36.80800004290125,-12.775401663859595
2001-08-05,-21.887520722555664,-3.9033011714728243,-36.21238075215532,-11.183268740159894
2001-08-06,-22.534282041179324,-3.6554563917188556,-36.79264350270318,-11.712333074219679
2001-08-07,-22.904745628701722,-3.419243309805261,-36.28767790868167,-10.479648161559378
2001-08-08,-23.3225391523035,-3.4497921902678006,-38.213140506036424,-13.44219144834197
2001-08-09,-22.51733328565819,-3.8326351640091385,-38.09854667754305,-13.040493445795065
2001-08-10,-22.908814873005795,-4.8928384753020016,-38.21968727812072,-14.874955615949721
2001-08-11,-24.0820969937898,-5.473547311264254,-38.779594277461186,-14.948674740015024
2001-08-12,-24.540718420396452,-4.828698072796782,-39.36351638876977,-17.51498537260084
2001-08-13,-24.31635107224717,-6.637166627254905,-41.01194378010602,-18.701743740087608
2001-08-14,-23.055167480318765,-6.559675196472404,-40.65460150356087,-19.62635379219146
2001-08-15,-23.662055580927415,-6.874615798710864,-41.876758886873844,-19.33943254962745
2001-08-16,-22.780941640802975,-6.626606028931355,-42.06352175305767,-17.95684802012323
2001-08-17,-22.398943019257135,-4.902806032309011,-43.300898318368446,-17.862194061652392
2001-08-18,-21.58428039275427,-4.015707879124725,-45.09904944491365,-20.434974796315743
2001-08-19,-21.031687159862518,-3.355091127409421,-44.72248938748332,-21.80991666548211
2001-08-20,-20.22865305360896,-4.619294290791064,-45.06889949928583,-23.02640374008208
2001-08-21,-18.902021898836725,-3.664519765856565,-45.135250853902,-22.249154573203636
2001-08-22,-18.310204285537324,-3.620474289957266,-44.679642964401665,-21.980365010252793
2001-08-23,-18.618860336874274,-3.937692986732149,-45.460783705555265,-21.166612007968926
2001-08-24,-17.232157296433133,-4.831385342936674,-45.015331403184526,-18.886806555346332
2001-08-25,-18.23941043477625,-5.33853628505658,-45.37177288111123,-18.046817394667237
2001-08-26,-17.69420630832736,-6.574897822897034,-44.36865805325292,-17.663062647685656
2001-08-27,-15.933951412759779,-8.546208005399194,-43.0434509912245,-16.78354750612454
2001-08-28,-16.01005270453655,-9.365702801833848,-43.21725268398163,-18.366184386628575
2001-08-29,-15.778755707970662,-9.086484706076615,-42.97657455559402,-17.899572762376867
2001-08-30,-14.288374020846094,-8.392999523245841,-42.10116625978051,-19.66470343704837
2001-08-31,-16.464603675538243,-9.730770039320538,-40.761399385036995,-18.828800101798794
2001-09-01,-16.24228360245018,-9.018025588252739,-40.3382721749019,-20.040030268715388
2001-09-02,-15.638625611671449,-8.896829394800745,-41.2334796842084,-18.652095023204556
2001-09-03,-16.302664774273747,-8.248393761784989,-40.079884103002975,-19.714351943498
2001-09-04,-16.617130121128497,-8.512065554826286,-39.339640987462246,-20.28123238867379
2001-09-05,-15.471396116515908,-5.879691892554005,-39.103682752564495,-21.015731506537367
2001-09-06,-14.591454726108836,-7.927525761400119,-40.48942870815297,-23.449001636155973
2001-09-07,-14.256729401077612,-7.340403224073266,-38.5460796323214,-25.04708447331135
2001-09-08,-13.318937128966036,-6.154310701601186,-39.55314160993313,-26.398949781442667
2001-09-09,-14.87271230085449,-5.032705783377531,-38.634599688851175,-25.0865171497837
2001-09-10,-16.059578056396152,-4.285011722439197,-40.069906785493096,-25.486836106691417
2001-09-11,-17.373627760237984,-5.296058292138749,-38.98937388867554,-25.904272340095595
2001-09-12,-16.937297086345662,-5.5400639672190986,-39.351887470787,-27.59716837937065
2001-09-13,-16.125815086831693,-5.621186755283981,-38.783439154167375,-26.05759738655398
2001-09-14,-16.097013551026194,-6.43492820857245,-38.1516830897638,-25.84063487347814
2001-09-15,-16.134007421197012,-7.333541724983788,-37.99221149930728,-26.242316739528974
2001-09-16,-16.0688767742146,-5.888391674792611,-38.311101718657504,-25.924685496199118
2001-09-17,-15.458985539701224,-5.6630196310320455,-38.096992760821614,-26.15017424564833
2001-09-18,-12.785825170167811,-5.591607304463578,-38.67157201775733,-26.712838742718098
2001-09-19,-12.532092838881313,-7.513250132227983,-39.192583412585854,-26.429806217377575
2001-09-20,-10.518970127963177,-7.440928750594419,-38.89705227359255,-26.78242146441324
2001-09-21,-10.95312836009564,-8.001369680844968,-39.06623616389919,-28.41234399630073
2001-09-22,-9.164130928062223,-7.694696619696187,-39.83187848924585,-26.84049351522628
2001-09-23,-8.425727455862782,-7.608689730993651,-39.527983461764265,-26.97578069544714
2001-09-24,-9.805549140533657,-8.032352887585507,-39.141992194377394,-25.68427483018971
2001-09-25,-8.625156112398294,-7.099348148388359,-40.796198054596935,-26.03676618652962
2001-09-26,-9.236965261941949,-6.5226082718345415,-40.942177335609266,-26.758381107261393
2001-09-27,-9.78812073753706,-8.74208734267788,-41.43749125912451,-27.161852277880865
2001-09-28,-10.457905062445654,-10.852363175131511,-41.63963234847029,-26.851938167739192
2001-09-29,-8.81206104746359,-10.86737346508699,-40.38304368709102,-28.293709590137226
2001-09-30,-7.622546307138043,-11.262825092945132,-41.01193510866834,-26.824324283661312
2001-10-01,-8.16933160375965,-12.025239161300536,-38.35678406525622,-26.834599650057257
2001-10-02,-6.810188708828976,-13.87599533822256,-40.03515381437352,-27.789025757858564
2001-10-03,-7.317751138098691,-12.558740867561884,-39.128243588709026,-28.138289859593524
2001-10-04,-6.481816070807421,-11.853168288465806,-40.00364502915354,-26.31205760267284
2001-10-05,-7.506056827437642,-12.390571758368862,-39.592761172308336,-28.276599254484452
2001-10-06,-7.852746859779505,-11.86986112024376,-38.45856466377466,-27.422577091660116
2001-10-07,-7.847217291783765,-11.967185147842818,-37.98535226494766,-25.520727021365918
2001-10-08,-9.050367409437893,-9.57163291323003,-38.39648192652871,-25.207849751758275
2001-10-09,-8.794129672100185,-10.436148844811862,-37.502348708377575,-25.096318006680107
2001-10-10,-9.12620018340204,-9.831191547295079,-39.422194076470035,-25.207732317992544
2001-10-11,-9.669785203745318,-10.073347321425734,-39.11596563304491,-24.104553418568056
2001-10-12,-8.84991439231693,-9.017612490132292,-39.473297650320255,-23.664887839804436
2001-10-13,-6.397587363206879,-9.944755098714849,-38.761905338541965,-25.181759428002902
2001-10-14,-5.249607649446249,-10.458134621193716,-40.44480249981935,-25.534085026295756
